x0000,y0000,x0001,y0001,x0002,y0002
0.4335,0.039204, , , , ,
0.434,0.02769, , , , ,
0.4345,0.015189, , , , ,
0.435,-0.0032335, , , , ,
0.4355,-0.012116, , , , ,
0.436,0.00038545, , , , ,
0.4365,0.019794, , , , ,
0.437,0.030651, , , , ,
0.4375,0.035585, , , , ,
0.438,0.053679, , , , ,
0.4385,0.081641, , , , ,
0.439,0.095458, , , , ,
0.4395,0.083615, , , , ,
0.44,0.073088, , , , ,
0.4405,0.075391, , , , ,
0.441,0.07868, , , , ,
0.4415,0.059271, , , , ,
0.442,0.022097, , , , ,
0.4425,-0.0045495, , , , ,
0.443,-0.019353, , , , ,
0.4435,-0.040079, , , , ,
0.444,-0.058172, , , , ,
0.4445,-0.063765, , , , ,
0.445,-0.060475, , , , ,
0.4455,-0.062449, , , , ,
0.446,-0.065409, , , , ,
0.4465,-0.069686, , , , ,
0.447,-0.073305, , , , ,
0.4475,-0.069028, , , , ,
0.448,-0.057514, , , , ,
0.4485,-0.047974, , , , ,
0.449,-0.039092, , , , ,
0.4495,-0.034486, , , , ,
0.45,-0.037118, , , , ,
0.4505,-0.037118, , , , ,
0.451,-0.026262, , , , ,
0.4515,-0.01705, , , , ,
0.452,-0.017379, , , , ,
0.4525,-0.017379, , , , ,
0.453,-0.0022465, , , , ,
0.4535,0.041178, , , , ,
0.454,0.12737, , , , ,
0.4545,0.24646, , , , ,
0.455,0.31653, , , , ,
0.4555,0.31061, , , , ,
0.456,0.28067, , , , ,
0.4565,0.2606, , , , ,
0.457,0.24613, , , , ,
0.4575,0.21882, , , , ,
0.458,0.16553, , , , ,
0.4585,0.064864, , , , ,
0.459,-0.073963, , , , ,
0.4595,-0.20029, , , , ,
0.46,-0.28187, , , , ,
0.4605,-0.31773, , , , ,
0.461,-0.30424, , , , ,
0.4615,-0.26838, , , , ,
0.462,-0.23944, , , , ,
0.4625,-0.21838, , , , ,
0.463,-0.20489, , , , ,
0.4635,-0.19601, , , , ,
0.464,-0.17397, , , , ,
0.4645,-0.15127, , , , ,
0.465,-0.12923, , , , ,
0.4655,-0.10521, , , , ,
0.466,-0.087779, , , , ,
0.4665,-0.081529, , , , ,
0.467,-0.077581, , , , ,
0.4675,-0.064422, , , , ,
0.468,-0.041065, , , , ,
0.4685,-0.015077, , , , ,
0.469,0.015518, , , , ,
0.4695,0.049731, , , , ,
0.47,0.067166, , , , ,
0.4705,0.076707, , , , ,
0.471,0.087234, , , , ,
0.4715,0.089208, , , , ,
0.472,0.081312, , , , ,
0.4725,0.069469, , , , ,
0.473,0.060587, , , , ,
0.4735,0.057297, , , , ,
0.474,0.05631, , , , ,
0.4745,0.057955, , , , ,
0.475,0.063219, , , , ,
0.4755,0.057955, , , , ,
0.476,0.034598, , , , ,
0.4765,0.010583, , , , ,
0.477,-0.0012595, , , , ,
0.4775,-0.011787, , , , ,
0.478,-0.020998, , , , ,
0.4785,-0.025933, , , , ,
0.479,-0.031525, , , , ,
0.4795,-0.038105, , , , ,
0.48,-0.039421, , , , ,
0.4805,-0.02988, , , , ,
0.481,-0.016064, , , , ,
0.4815,-0.015406, , , , ,
0.482,-0.023301, , , , ,
0.4825,-0.026262, , , , ,
0.483,-0.017379, , , , ,
0.4835,0.032624, , , , ,
0.484,0.088879, , , , ,
0.4845,0.096774, , , , ,
0.485,0.079009, , , , ,
0.4855,0.077694, , , , ,
0.486,0.079667, , , , ,
0.4865,0.052363, , , , ,
0.487,0.020123, , , , ,
0.4875,-0.012116, , , , ,
0.488,-0.047974, , , , ,
0.4885,-0.057185, , , , ,
0.489,-0.036131, , , , ,
0.4895,-0.0094835, , , , ,
0.49,-0.0038915, , , , ,
0.4905,-0.01705, , , , ,
0.491,-0.0108, , , , ,
0.4915,0.0046625, , , , ,
0.492,0.00071445, , , , ,
0.4925,-0.0048775, , , , ,
0.493,0.016505, , , , ,
0.4935,0.044467, , , , ,
0.494,0.060587, , , , ,
0.4945,0.068482, , , , ,
0.495,0.079667, , , , ,
0.4955,0.098748, , , , ,
0.496,0.13066, , , , ,
0.4965,0.1448, , , , ,
0.497,0.12276, , , , ,
0.4975,0.096774, , , , ,
0.498,0.078351, , , , ,
0.4985,0.05335, , , , ,
0.499,0.023742, , , , ,
0.4995,-0.0091545, , , , ,
0.5,-0.035802, , , , ,
0.5005,-0.049948, , , , ,
0.501,-0.069357, , , , ,
0.5015,-0.1016, , , , ,
0.502,-0.1187, , , , ,
0.5025,-0.11739, , , , ,
0.503,-0.10883, , , , ,
0.5035,-0.093372, , , , ,
0.504,-0.077581, , , , ,
0.5045,-0.065738, , , , ,
0.505,-0.056527, , , , ,
0.5055,-0.04929, , , , ,
0.506,-0.046329, , , , ,
0.5065,-0.045671, , , , ,
0.507,-0.047974, , , , ,
0.5075,-0.051593, , , , ,
0.508,-0.046987, , , , ,
0.5085,-0.03646, , , , ,
0.509,-0.023301, , , , ,
0.5095,-0.0094835, , , , ,
0.51,0.0072935, , , , ,
0.5105,0.017492, , , , ,
0.511,0.015847, , , , ,
0.5115,0.010254, , , , ,
0.512,0.0046625, , , , ,
0.5125,0.025058, , , , ,
0.513,0.068482, , , , ,
0.5135,0.092168, , , , ,
0.514,0.095787, , , , ,
0.5145,0.11454, , , , ,
0.515,0.17112, , , , ,
0.5155,0.21191, , , , ,
0.516,0.18922, , , , ,
0.5165,0.13954, , , , ,
0.517,0.11224, , , , ,
0.5175,0.10664, , , , ,
0.518,0.096445, , , , ,
0.5185,0.055652, , , , ,
0.519,-0.00027255, , , , ,
0.5195,-0.042052, , , , ,
0.52,-0.079226, , , , ,
0.5205,-0.11772, , , , ,
0.521,-0.13614, , , , ,
0.5215,-0.13712, , , , ,
0.522,-0.13416, , , , ,
0.5225,-0.12594, , , , ,
0.523,-0.12429, , , , ,
0.5235,-0.13351, , , , ,
0.524,-0.1437, , , , ,
0.5245,-0.13219, , , , ,
0.525,-0.10061, , , , ,
0.5255,-0.074292, , , , ,
0.526,-0.064751, , , , ,
0.5265,-0.061133, , , , ,
0.527,-0.050606, , , , ,
0.5275,-0.033828, , , , ,
0.528,-0.021656, , , , ,
0.5285,-0.021985, , , , ,
0.529,-0.022314, , , , ,
0.5295,-0.011129, , , , ,
0.53,0.0010435, , , , ,
0.5305,0.0059785, , , , ,
0.531,0.01815, , , , ,
0.5315,0.025387, , , , ,
0.532,0.018808, , , , ,
0.5325,0.017492, , , , ,
0.533,0.032624, , , , ,
0.5335,0.049073, , , , ,
0.534,0.058942, , , , ,
0.5345,0.058284, , , , ,
0.535,0.081312, , , , ,
0.5355,0.13362, , , , ,
0.536,0.15763, , , , ,
0.5365,0.12671, , , , ,
0.537,0.078351, , , , ,
0.5375,0.076378, , , , ,
0.538,0.12309, , , , ,
0.5385,0.14283, , , , ,
0.539,0.10072, , , , ,
0.5395,0.042494, , , , ,
0.54,0.0020305, , , , ,
0.5405,-0.051922, , , , ,
0.541,-0.11772, , , , ,
0.5415,-0.13581, , , , ,
0.542,-0.094688, , , , ,
0.5425,-0.079555, , , , ,
0.543,-0.098307, , , , ,
0.5435,-0.086135, , , , ,
0.544,-0.039421, , , , ,
0.5445,-0.01705, , , , ,
0.545,-0.020669, , , , ,
0.5455,-0.02988, , , , ,
0.546,-0.052908, , , , ,
0.5465,-0.076594, , , , ,
0.547,-0.068699, , , , ,
0.5475,-0.017379, , , , ,
0.548,0.029006, , , , ,
0.5485,0.038875, , , , ,
0.549,0.024071, , , , ,
0.5495,0.0023595, , , , ,
0.55,-0.0025755, , , , ,
0.5505,0.0020305, , , , ,
0.551,0.0010435, , , , ,
0.5515,-0.013432, , , , ,
0.552,-0.034486, , , , ,
0.5525,-0.050277, , , , ,
0.553,-0.051593, , , , ,
0.5535,-0.057843, , , , ,
0.554,-0.090411, , , , ,
0.5545,-0.10883, , , , ,
0.555,-0.092056, , , , ,
0.5555,-0.066067, , , , ,
0.556,-0.044026, , , , ,
0.5565,-0.032183, , , , ,
0.557,-0.02034, , , , ,
0.5575,-0.0055355, , , , ,
0.558,-0.00093055, , , , ,
0.5585,0.0036755, , , , ,
0.559,0.013873, , , , ,
0.5595,0.022426, , , , ,
0.56,0.020781, , , , ,
0.5605,0.0069655, , , , ,
0.561,-0.0012595, , , , ,
0.5615,0.013215, , , , ,
0.562,0.028677, , , , ,
0.5625,0.026045, , , , ,
0.563,0.029006, , , , ,
0.5635,0.041178, , , , ,
0.564,0.051047, , , , ,
0.5645,0.049073, , , , ,
0.565,0.031966, , , , ,
0.5655,0.012228, , , , ,
0.566,0.0036755, , , , ,
0.5665,0.0010435, , , , ,
0.567,0.0053205, , , , ,
0.5675,0.011241, , , , ,
0.568,0.010254, , , , ,
0.5685,0.0066365, , , , ,
0.569,0.0053205, , , , ,
0.5695,0.016834, , , , ,
0.57,0.032953, , , , ,
0.5705,0.034927, , , , ,
0.571,0.022756, , , , ,
0.5715,0.017163, , , , ,
0.572,0.019794, , , , ,
0.5725,0.025387, , , , ,
0.573,0.028019, , , , ,
0.5735,0.028348, , , , ,
0.574,0.028019, , , , ,
0.5745,0.029335, , , , ,
0.575,0.036901, , , , ,
0.5755,0.044467, , , , ,
0.576,0.044796, , , , ,
0.5765,0.041178, , , , ,
0.577,0.03723, , , , ,
0.5775,0.037888, , , , ,
0.578,0.039204, , , , ,
0.5785,0.039204, , , , ,
0.579,0.05006, , , , ,
0.5795,0.062561, , , , ,
0.58,0.065193, , , , ,
0.5805,0.059271, , , , ,
0.581,0.054665, , , , ,
0.5815,0.057955, , , , ,
0.582,0.065851, , , , ,
0.5825,0.067824, , , , ,
0.583,0.072101, , , , ,
0.5835,0.089208, , , , ,
0.584,0.11059, , , , ,
0.5845,0.1096, , , , ,
0.585,0.10302, , , , ,
0.5855,0.12901, , , , ,
0.586,0.15796, , , , ,
0.5865,0.14744, , , , ,
0.587,0.10072, , , , ,
0.5875,0.055981, , , , ,
0.588,0.024729, , , , ,
0.5885,-0.011787, , , , ,
0.589,-0.064422, , , , ,
0.5895,-0.10883, , , , ,
0.59,-0.14798, , , , ,
0.5905,-0.19173, , , , ,
0.591,-0.22726, , , , ,
0.5915,-0.2447, , , , ,
0.592,-0.23911, , , , ,
0.5925,-0.20687, , , , ,
0.593,-0.16871, , , , ,
0.5935,-0.14732, , , , ,
0.594,-0.13745, , , , ,
0.5945,-0.12495, , , , ,
0.595,-0.10423, , , , ,
0.5955,-0.07495, , , , ,
0.596,-0.038763, , , , ,
0.5965,-0.011458, , , , ,
0.597,-0.0078385, , , , ,
0.5975,-0.014748, , , , ,
0.598,-0.014419, , , , ,
0.5985,-0.011129, , , , ,
0.599,-0.018037, , , , ,
0.5995,-0.031854, , , , ,
0.6,-0.045013, , , , ,
0.6005,-0.050606, , , , ,
0.601,-0.049948, , , , ,
0.6015,-0.045013, , , , ,
0.602,-0.035473, , , , ,
0.6025,-0.033499, , , , ,
0.603,-0.039421, , , , ,
0.6035,-0.043368, , , , ,
0.604,-0.036131, , , , ,
0.6045,-0.025604, , , , ,
0.605,-0.019024, , , , ,
0.6055,-0.0081675, , , , ,
0.606,0.0049915, , , , ,
0.6065,0.017492, , , , ,
0.607,0.048415, , , , ,
0.6075,0.10993, , , , ,
0.608,0.16685, , , , ,
0.6085,0.20928, , , , ,
0.609,0.22409, , , , ,
0.6095,0.23067, , , , ,
0.61,0.23692, , , , ,
0.6105,0.21619, , , , ,
0.611,0.14941, , , , ,
0.6115,0.062561, , , , ,
0.612,0.0082805, , , , ,
0.6125,-0.019682, , , , ,
0.613,-0.049948, , , , ,
0.6135,-0.082187, , , , ,
0.614,-0.099951, , , , ,
0.6145,-0.10521, , , , ,
0.615,-0.12101, , , , ,
0.6155,-0.13416, , , , ,
0.616,-0.1289, , , , ,
0.6165,-0.10982, , , , ,
0.617,-0.097649, , , , ,
0.6175,-0.092714, , , , ,
0.618,-0.083174, , , , ,
0.6185,-0.068699, , , , ,
0.619,-0.053895, , , , ,
0.6195,-0.037776, , , , ,
0.62,-0.020998, , , , ,
0.6205,-0.0035625, , , , ,
0.621,0.013215, , , , ,
0.6215,0.019136, , , , ,
0.622,0.011241, , , , ,
0.6225,-0.0012595, , , , ,
0.623,0.0046625, , , , ,
0.6235,0.011241, , , , ,
0.624,0.0036755, , , , ,
0.6245,-0.0084965, , , , ,
0.625,-0.012445, , , , ,
0.6255,-0.0078385, , , , ,
0.626,0.0049915, , , , ,
0.6265,0.03394, , , , ,
0.627,0.085918, , , , ,
0.6275,0.13395, , , , ,
0.628,0.14086, , , , ,
0.6285,0.13559, , , , ,
0.629,0.14184, , , , ,
0.6295,0.14086, , , , ,
0.63,0.13428, , , , ,
0.6305,0.11947, , , , ,
0.631,0.089208, , , , ,
0.6315,0.05006, , , , ,
0.632,0.013544, , , , ,
0.6325,-0.019353, , , , ,
0.633,-0.068041, , , , ,
0.6335,-0.11673, , , , ,
0.634,-0.13252, , , , ,
0.6345,-0.12035, , , , ,
0.635,-0.11278, , , , ,
0.6355,-0.11048, , , , ,
0.636,-0.095017, , , , ,
0.6365,-0.072318, , , , ,
0.637,-0.062778, , , , ,
0.6375,-0.061462, , , , ,
0.638,-0.05225, , , , ,
0.6385,-0.033828, , , , ,
0.639,-0.022314, , , , ,
0.6395,-0.015406, , , , ,
0.64,-0.0058645, , , , ,
0.6405,0.0092675, , , , ,
0.641,0.01815, , , , ,
0.6415,0.022426, , , , ,
0.642,0.032624, , , , ,
0.6425,0.047099, , , , ,
0.643,0.067824, , , , ,
0.6435,0.079009, , , , ,
0.644,0.080325, , , , ,
0.6445,0.088221, , , , ,
0.645,0.098419, , , , ,
0.6455,0.092826, , , , ,
0.646,0.090523, , , , ,
0.6465,0.11322, , , , ,
0.647,0.12836, , , , ,
0.6475,0.10599, , , , ,
0.648,0.061903, , , , ,
0.6485,0.019794, , , , ,
0.649,-0.016393, , , , ,
0.6495,-0.043697, , , , ,
0.65,-0.043697, , , , ,
0.6505,-0.054553, , , , ,
0.651,-0.088437, , , , ,
0.6515,-0.10127, , , , ,
0.652,-0.092056, , , , ,
0.6525,-0.089424, , , , ,
0.653,-0.093701, , , , ,
0.6535,-0.076265, , , , ,
0.654,-0.046987, , , , ,
0.6545,-0.041394, , , , ,
0.655,-0.051922, , , , ,
0.6555,-0.05225, , , , ,
0.656,-0.03317, , , , ,
0.6565,-0.0068515, , , , ,
0.657,0.0095965, , , , ,
0.6575,0.011899, , , , ,
0.658,0.019465, , , , ,
0.6585,0.035256, , , , ,
0.659,0.050718, , , , ,
0.6595,0.060916, , , , ,
0.66,0.079996, , , , ,
0.6605,0.092826, , , , ,
0.661,0.090852, , , , ,
0.6615,0.083944, , , , ,
0.662,0.081641, , , , ,
0.6625,0.06914, , , , ,
0.663,0.048086, , , , ,
0.6635,0.035585, , , , ,
0.664,0.036572, , , , ,
0.6645,0.016176, , , , ,
0.665,-0.034486, , , , ,
0.6655,-0.069686, , , , ,
0.666,-0.079226, , , , ,
0.6665,-0.08449, , , , ,
0.667,-0.088437, , , , ,
0.6675,-0.091398, , , , ,
0.668,-0.092056, , , , ,
0.6685,-0.086464, , , , ,
0.669,-0.076594, , , , ,
0.6695,-0.069028, , , , ,
0.67,-0.055869, , , , ,
0.6705,-0.043697, , , , ,
0.671,-0.036789, , , , ,
0.6715,-0.031854, , , , ,
0.672,-0.022972, , , , ,
0.6725,-0.015077, , , , ,
0.673,-0.0081675, , , , ,
0.6735,0.0013725, , , , ,
0.674,0.014202, , , , ,
0.6745,0.024729, , , , ,
0.675,0.029993, , , , ,
0.6755,0.043809, , , , ,
0.676,0.069469, , , , ,
0.6765,0.093484, , , , ,
0.677,0.12211, , , , ,
0.6775,0.1448, , , , ,
0.678,0.15336, , , , ,
0.6785,0.16421, , , , ,
0.679,0.16421, , , , ,
0.6795,0.13165, , , , ,
0.68,0.08197, , , , ,
0.6805,0.029006, , , , ,
0.681,-0.0052065, , , , ,
0.6815,-0.027578, , , , ,
0.682,-0.042381, , , , ,
0.6825,-0.055211, , , , ,
0.683,-0.071989, , , , ,
0.6835,-0.084819, , , , ,
0.684,-0.10094, , , , ,
0.6845,-0.10423, , , , ,
0.685,-0.085477, , , , ,
0.6855,-0.069357, , , , ,
0.686,-0.075608, , , , ,
0.6865,-0.083832, , , , ,
0.687,-0.087779, , , , ,
0.6875,-0.090082, , , , ,
0.688,-0.099294, , , , ,
0.6885,-0.11048, , , , ,
0.689,-0.11278, , , , ,
0.6895,-0.10456, , , , ,
0.69,-0.091069, , , , ,
0.6905,-0.075608, , , , ,
0.691,-0.053895, , , , ,
0.6915,-0.043039, , , , ,
0.692,-0.037118, , , , ,
0.6925,-0.02363, , , , ,
0.693,-0.012445, , , , ,
0.6935,-0.0084965, , , , ,
0.694,-0.0081675, , , , ,
0.6945,-0.0094835, , , , ,
0.695,-0.0055355, , , , ,
0.6955,0.010254, , , , ,
0.696,0.021439, , , , ,
0.6965,0.019136, , , , ,
0.697,0.015847, , , , ,
0.6975,0.061245, , , , ,
0.698,0.1254, , , , ,
0.6985,0.14546, , , , ,
0.699,0.13263, , , , ,
0.6995,0.11914, , , , ,
0.7,0.11322, , , , ,
0.7005,0.10763, , , , ,
0.701,0.08855, , , , ,
0.7015,0.030651, , , , ,
0.702,-0.035802, , , , ,
0.7025,-0.047645, , , , ,
0.703,5.6451e-05, , , , ,
0.7035,0.052692, , , , ,
0.704,0.062232, , , , ,
0.7045,0.05335, , , , ,
0.705,0.062232, , , , ,
0.7055,0.082628, , , , ,
0.706,0.086247, , , , ,
0.7065,0.085918, , , , ,
0.707,0.10302, , , , ,
0.7075,0.1175, , , , ,
0.708,0.082628, , , , ,
0.7085,0.0086095, , , , ,
0.709,-0.045013, , , , ,
0.7095,-0.082516, , , , ,
0.71,-0.1141, , , , ,
0.7105,-0.12758, , , , ,
0.711,-0.12133, , , , ,
0.7115,-0.12068, , , , ,
0.712,-0.12528, , , , ,
0.7125,-0.11245, , , , ,
0.713,-0.089095, , , , ,
0.7135,-0.069028, , , , ,
0.714,-0.051264, , , , ,
0.7145,-0.027578, , , , ,
0.715,-0.0081675, , , , ,
0.7155,0.0053205, , , , ,
0.716,0.013873, , , , ,
0.7165,0.018808, , , , ,
0.717,0.01157, , , , ,
0.7175,-0.011129, , , , ,
0.718,-0.024288, , , , ,
0.7185,-0.011458, , , , ,
0.719,0.0059785, , , , ,
0.7195,0.00071445, , , , ,
0.72,-0.0075095, , , , ,
0.7205,0.00071445, , , , ,
0.721,0.0099255, , , , ,
0.7215,0.021768, , , , ,
0.722,0.038546, , , , ,
0.7225,0.046112, , , , ,
0.723,0.022426, , , , ,
0.7235,-0.01705, , , , ,
0.724,-0.027578, , , , ,
0.7245,-0.0091545, , , , ,
0.725,0.0020305, , , , ,
0.7255,-0.0088255, , , , ,
0.726,-0.018366, , , , ,
0.7265,-0.02363, , , , ,
0.727,-0.031854, , , , ,
0.7275,-0.039092, , , , ,
0.728,-0.03646, , , , ,
0.7285,-0.029551, , , , ,
0.729,-0.021985, , , , ,
0.7295,-0.013761, , , , ,
0.73,-0.0019175, , , , ,
0.7305,0.0079515, , , , ,
0.731,0.021768, , , , ,
0.7315,0.030322, , , , ,
0.732,0.029335, , , , ,
0.7325,0.028019, , , , ,
0.733,0.033282, , , , ,
0.7335,0.041836, , , , ,
0.734,0.051705, , , , ,
0.7345,0.092497, , , , ,
0.735,0.16849, , , , ,
0.7355,0.24711, , , , ,
0.736,0.27541, , , , ,
0.7365,0.24909, , , , ,
0.737,0.22672, , , , ,
0.7375,0.23955, , , , ,
0.738,0.26323, , , , ,
0.7385,0.26291, , , , ,
0.739,0.21652, , , , ,
0.7395,0.12638, , , , ,
0.74,0.03723, , , , ,
0.7405,-0.04929, , , , ,
0.741,-0.14699, , , , ,
0.7415,-0.21608, , , , ,
0.742,-0.2424, , , , ,
0.7425,-0.26411, , , , ,
0.743,-0.29602, , , , ,
0.7435,-0.29997, , , , ,
0.744,-0.2845, , , , ,
0.7445,-0.27628, , , , ,
0.745,-0.26115, , , , ,
0.7455,-0.21838, , , , ,
0.746,-0.16114, , , , ,
0.7465,-0.1266, , , , ,
0.747,-0.10982, , , , ,
0.7475,-0.09732, , , , ,
0.748,-0.088437, , , , ,
0.7485,-0.079555, , , , ,
0.749,-0.071002, , , , ,
0.7495,-0.060804, , , , ,
0.75,-0.047316, , , , ,
0.7505,-0.034486, , , , ,
0.751,-0.023959, , , , ,
0.7515,-0.011458, , , , ,
0.752,-0.0048775, , , , ,
0.7525,-0.0029045, , , , ,
0.753,0.0086095, , , , ,
0.7535,0.067495, , , , ,
0.754,0.16356, , , , ,
0.7545,0.20599, , , , ,
0.755,0.18823, , , , ,
0.7555,0.16619, , , , ,
0.756,0.16948, , , , ,
0.7565,0.16586, , , , ,
0.757,0.13559, , , , ,
0.7575,0.081312, , , , ,
0.758,0.013544, , , , ,
0.7585,-0.02692, , , , ,
0.759,-0.032512, , , , ,
0.7595,-0.027249, , , , ,
0.76,-0.035802, , , , ,
0.7605,-0.064751, , , , ,
0.761,-0.089753, , , , ,
0.7615,-0.086135, , , , ,
0.762,-0.072976, , , , ,
0.7625,-0.065738, , , , ,
0.763,-0.05225, , , , ,
0.7635,-0.030538, , , , ,
0.764,-0.0078385, , , , ,
0.7645,0.0030175, , , , ,
0.765,0.0066365, , , , ,
0.7655,0.0099255, , , , ,
0.766,0.012228, , , , ,
0.7665,0.0072935, , , , ,
0.767,0.0089385, , , , ,
0.7675,0.013215, , , , ,
0.768,0.0079515, , , , ,
0.7685,5.6451e-05, , , , ,
0.769,0.0013725, , , , ,
0.7695,0.0089385, , , , ,
0.77,0.013873, , , , ,
0.7705,0.012228, , , , ,
0.771,0.012886, , , , ,
0.7715,0.029664, , , , ,
0.772,0.054665, , , , ,
0.7725,0.071772, , , , ,
0.773,0.070785, , , , ,
0.7735,0.069469, , , , ,
0.774,0.076049, , , , ,
0.7745,0.077365, , , , ,
0.775,0.065522, , , , ,
0.7755,0.05631, , , , ,
0.776,0.062232, , , , ,
0.7765,0.062232, , , , ,
0.777,0.045783, , , , ,
0.7775,0.039533, , , , ,
0.778,0.039533, , , , ,
0.7785,0.028677, , , , ,
0.779,0.0036755, , , , ,
0.7795,-0.029222, , , , ,
0.78,-0.052908, , , , ,
0.7805,-0.061133, , , , ,
0.781,-0.055869, , , , ,
0.7815,-0.05225, , , , ,
0.782,-0.056856, , , , ,
0.7825,-0.064093, , , , ,
0.783,-0.06837, , , , ,
0.7835,-0.070344, , , , ,
0.784,-0.068699, , , , ,
0.7845,-0.066067, , , , ,
0.785,-0.059488, , , , ,
0.7855,-0.05225, , , , ,
0.786,-0.043697, , , , ,
0.7865,-0.031854, , , , ,
0.787,-0.015735, , , , ,
0.7875,-0.0055355, , , , ,
0.788,-0.0045495, , , , ,
0.7885,-0.0055355, , , , ,
0.789,0.00071445, , , , ,
0.7895,0.0069655, , , , ,
0.79,0.0040045, , , , ,
0.7905,-0.0038915, , , , ,
0.791,-0.0084965, , , , ,
0.7915,-0.0032335, , , , ,
0.792,0.013873, , , , ,
0.7925,0.038875, , , , ,
0.793,0.057626, , , , ,
0.7935,0.1073, , , , ,
0.794,0.20698, , , , ,
0.7945,0.28626, , , , ,
0.795,0.29547, , , , ,
0.7955,0.26817, , , , ,
0.796,0.26389, , , , ,
0.7965,0.27837, , , , ,
0.797,0.25698, , , , ,
0.7975,0.2004, , , , ,
0.798,0.15698, , , , ,
0.7985,0.1027, , , , ,
0.799,0.013873, , , , ,
0.7995,-0.09403, , , , ,
0.8,-0.17463, , , , ,
0.8005,-0.23154, , , , ,
0.801,-0.28582, , , , ,
0.8015,-0.32398, , , , ,
0.802,-0.32628, , , , ,
0.8025,-0.3003, , , , ,
0.803,-0.26444, , , , ,
0.8035,-0.22924, , , , ,
0.804,-0.19272, , , , ,
0.8045,-0.16147, , , , ,
0.805,-0.14535, , , , ,
0.8055,-0.13712, , , , ,
0.806,-0.12331, , , , ,
0.8065,-0.10587, , , , ,
0.807,-0.088766, , , , ,
0.8075,-0.070344, , , , ,
0.808,-0.050277, , , , ,
0.8085,-0.037776, , , , ,
0.809,-0.029551, , , , ,
0.8095,-0.011458, , , , ,
0.81,0.0043335, , , , ,
0.8105,0.0013725, , , , ,
0.811,-0.0029045, , , , ,
0.8115,0.010912, , , , ,
0.812,0.036572, , , , ,
0.8125,0.066837, , , , ,
0.813,0.09809, , , , ,
0.8135,0.13099, , , , ,
0.814,0.14809, , , , ,
0.8145,0.15171, , , , ,
0.815,0.15171, , , , ,
0.8155,0.14744, , , , ,
0.816,0.13855, , , , ,
0.8165,0.12901, , , , ,
0.817,0.10796, , , , ,
0.8175,0.054665, , , , ,
0.818,-0.02034, , , , ,
0.8185,-0.082845, , , , ,
0.819,-0.12594, , , , ,
0.8195,-0.13647, , , , ,
0.82,-0.11443, , , , ,
0.8205,-0.094688, , , , ,
0.821,-0.089095, , , , ,
0.8215,-0.077581, , , , ,
0.822,-0.050606, , , , ,
0.8225,-0.02692, , , , ,
0.823,-0.012774, , , , ,
0.8235,-0.0048775, , , , ,
0.824,-0.00027255, , , , ,
0.8245,0.0026885, , , , ,
0.825,0.0079515, , , , ,
0.8255,0.012228, , , , ,
0.826,0.015189, , , , ,
0.8265,0.017821, , , , ,
0.827,0.01815, , , , ,
0.8275,0.013544, , , , ,
0.828,0.0082805, , , , ,
0.8285,0.0092675, , , , ,
0.829,0.016505, , , , ,
0.8295,0.024071, , , , ,
0.83,0.0244, , , , ,
0.8305,0.016176, , , , ,
0.831,0.017492, , , , ,
0.8315,0.031637, , , , ,
0.832,0.052363, , , , ,
0.8325,0.075391, , , , ,
0.833,0.12342, , , , ,
0.8335,0.15632, , , , ,
0.834,0.13855, , , , ,
0.8345,0.11388, , , , ,
0.835,0.11059, , , , ,
0.8355,0.105, , , , ,
0.836,0.07868, , , , ,
0.8365,0.048415, , , , ,
0.837,0.0056495, , , , ,
0.8375,-0.041065, , , , ,
0.838,-0.057843, , , , ,
0.8385,-0.041394, , , , ,
0.839,-0.021656, , , , ,
0.8395,-0.036131, , , , ,
0.84,-0.080871, , , , ,
0.8405,-0.10357, , , , ,
0.841,-0.078897, , , , ,
0.8415,-0.042381, , , , ,
0.842,-0.02988, , , , ,
0.8425,-0.032512, , , , ,
0.843,-0.030538, , , , ,
0.8435,-0.021656, , , , ,
0.844,-0.0084965, , , , ,
0.8445,-0.0048775, , , , ,
0.845,-0.0094835, , , , ,
0.8455,-0.0094835, , , , ,
0.846,-0.014748, , , , ,
0.8465,-0.016393, , , , ,
0.847,-0.0015885, , , , ,
0.8475,0.014202, , , , ,
0.848,0.015189, , , , ,
0.8485,0.010254, , , , ,
0.849,0.0036755, , , , ,
0.8495,5.6451e-05, , , , ,
0.85,-0.00060155, , , , ,
0.8505,-0.0048775, , , , ,
0.851,-0.0048775, , , , ,
0.8515,0.0030175, , , , ,
0.852,0.011899, , , , ,
0.8525,0.017492, , , , ,
0.853,0.015847, , , , ,
0.8535,0.01486, , , , ,
0.854,0.024729, , , , ,
0.8545,0.039862, , , , ,
0.855,0.045125, , , , ,
0.8555,0.045125, , , , ,
0.856,0.036243, , , , ,
0.8565,0.02111, , , , ,
0.857,0.0056495, , , , ,
0.8575,-0.00093055, , , , ,
0.858,0.00038545, , , , ,
0.8585,-0.0068515, , , , ,
0.859,-0.02034, , , , ,
0.8595,-0.022972, , , , ,
0.86,-0.01705, , , , ,
0.8605,-0.027907, , , , ,
0.861,-0.051922, , , , ,
0.8615,-0.053895, , , , ,
0.862,-0.024288, , , , ,
0.8625,0.00038545, , , , ,
0.863,0.010912, , , , ,
0.8635,0.024729, , , , ,
0.864,0.03394, , , , ,
0.8645,0.031637, , , , ,
0.865,0.029006, , , , ,
0.8655,0.035914, , , , ,
